Gene_stable_ID	GC_content	NCBI_gene_ID	HGNC_symbol	HGNC_ID
ENSG00000282765	55.63		LINC01896	HGNC:52715
ENSG00000278379	39.80			
ENSG00000231197	65.11			
ENSG00000280555	36.06	727924	LINC02203	HGNC:53069
ENSG00000281180	49.38			
ENSG00000277480	65.14		HCG4P8	HGNC:22927
ENSG00000276451	40.49	390093	OR10A6	HGNC:15132
ENSG00000277868	43.78	202243	CCDC125	HGNC:28924
ENSG00000223463	60.58		HLA-H	HGNC:4965
ENSG00000278443	58.33			
ENSG00000277187	54.70		RN7SL268P	HGNC:46284
ENSG00000273953	43.17	26496	OR10A3	HGNC:8162
ENSG00000228490	65.36			
ENSG00000276701	69.20	4282	MIF	HGNC:7097
ENSG00000226727	52.03		HLA-T	HGNC:23478
ENSG00000276780	48.59	338322	NLRP10	HGNC:21464
ENSG00000225926	49.86		DDX39BP1	HGNC:33450
ENSG00000277015	46.05	27164	SALL3	HGNC:10527
ENSG00000226940	56.55		MCCD1P1	HGNC:33449
ENSG00000229215	46.83	3105	HLA-A	HGNC:4931
ENSG00000226563	63.37		HCG4B	HGNC:22919
ENSG00000232816	58.76		HLA-K	HGNC:4969
ENSG00000226354	63.44		HLA-U	HGNC:23477
ENSG00000231834	55.11	3105	HLA-A	HGNC:4931
ENSG00000278776	41.97		OR4M2B	HGNC:55109
ENSG00000278178	44.36			
ENSG00000274846	46.81			
ENSG00000280463	50.48			
ENSG00000281335	59.69		MIF-AS1	HGNC:27669
ENSG00000277414	59.61	10990	LILRB5	HGNC:6609
ENSG00000281582	50.47			
ENSG00000281900	45.98			
ENSG00000281065	53.73			
ENSG00000280601	54.33			
ENSG00000278695	57.46	653689	GSTT2B	HGNC:33437
ENSG00000282266	42.46	374868	ATP9B	HGNC:13541
ENSG00000261893	50.41	1196	CLK2	HGNC:2069
ENSG00000281145	53.46		IGLV5-45	HGNC:5924
ENSG00000274854	56.45		IGLV1-44	HGNC:5879
ENSG00000282460	40.09			
ENSG00000206468	43.56	10537	UBD	HGNC:18795
ENSG00000278293	53.39		IGLV7-43	HGNC:5929
ENSG00000223853	53.45		OR2H5P	HGNC:8256
ENSG00000224293	54.83		TMEM183AP1	HGNC:33458
ENSG00000281361	57.00		IGLVI-42	HGNC:5936
ENSG00000265013	50.00	692092	SNORD32B	HGNC:32719
ENSG00000231190	51.35		RPL13AP	HGNC:13977
ENSG00000281536	52.24			
ENSG00000206467	49.87	7932	OR2H2	HGNC:8253
ENSG00000281074	54.97		IGLVVII-41-1	HGNC:15691
ENSG00000230888	45.42		SUMO2P1	HGNC:13985
ENSG00000281565	57.28		IGLV1-41	HGNC:5878
ENSG00000274575	58.80		IGLV1-40	HGNC:5877
ENSG00000281265	59.16			
ENSG00000274754	40.20			
ENSG00000232641	45.72	4340	MOG	HGNC:7197
ENSG00000275758	51.61	100037417	DDTL	HGNC:33446
ENSG00000281569	45.43	644246	KANSL1-AS1	HGNC:43740
ENSG00000281569	45.43	107984142	KANSL1-AS1	HGNC:43740
ENSG00000281502	41.12		ASH2LP1	HGNC:19332
ENSG00000280941	55.06		IGLVI-38	HGNC:5935
ENSG00000280735	41.92			
ENSG00000281471	54.03		IGLV5-37	HGNC:5922
ENSG00000281400	52.64			
ENSG00000273737	56.10		IGLV1-36	HGNC:5876
ENSG00000275003	54.24	1652	DDT	HGNC:2732
ENSG00000275003	54.24	100037417	DDT	HGNC:2732
ENSG00000276155	49.78	4137	MAPT	HGNC:6893
ENSG00000280754	43.79			
ENSG00000275282	51.20		CFL1P5	HGNC:1877
ENSG00000280825	52.33		IGLV7-35	HGNC:5928
ENSG00000275346	64.17		CHCHD2P2	HGNC:39586
ENSG00000281326	45.43			
ENSG00000279830	49.80		NDUFB9P1	HGNC:52269
ENSG00000277421	41.55	140883	ZNF280B	HGNC:23022
ENSG00000279247	41.65	102157402	AK6	HGNC:49151
ENSG00000275499	42.95	129025	ZNF280A	HGNC:18597
ENSG00000274161	47.18	9228	DLGAP2	HGNC:2906
ENSG00000275013	50.06	23532	PRAME	HGNC:9336
ENSG00000263014	35.29	127124	ATP6V1G3	HGNC:18265
ENSG00000281722	58.10			
ENSG00000282764	68.33		KSR1P1	HGNC:44977
ENSG00000277897	57.46	2953	GSTT2	HGNC:4642
ENSG00000282178	47.90		IGKV1OR10-1	HGNC:44978
ENSG00000282271	39.07			
ENSG00000282372	42.81		PABPC1P8	HGNC:37988
ENSG00000276463	44.80	6880	TAF9	HGNC:11542
ENSG00000262375	40.96			
ENSG00000262418	34.34	5788	PTPRC	HGNC:9666
ENSG00000278605	59.78	79042	TSEN34	HGNC:15506
ENSG00000263324	53.79	57657	HCN3	HGNC:19183
ENSG00000281276	54.42			
ENSG00000281748	53.37	25774	GSTT4	HGNC:26930
ENSG00000282643	45.04	100507435	DLGAP2-AS1	HGNC:50467
ENSG00000282484	41.33			
ENSG00000282263	43.66			
ENSG00000281936	37.14			
ENSG00000282397	40.01	101927815		
ENSG00000280929	57.77			
ENSG00000278401	51.53			
ENSG00000281980	43.34			
ENSG00000276636	54.59			
ENSG00000282435	39.77	101927815		
ENSG00000282067	48.94		MAPT-AS1	HGNC:43738
ENSG00000276618	39.61	5884	RAD17	HGNC:9807
ENSG00000277507	66.22			
ENSG00000277656	52.24	2952	GSTT1	HGNC:4641
ENSG00000277106	61.48	162540	SPPL2C	HGNC:28902
ENSG00000276452	50.51	10859	LILRB1	HGNC:6605
ENSG00000282661	37.47			
ENSG00000262785	52.59	5313	PKLR	HGNC:9020
ENSG00000277956	49.74	4137	MAPT	HGNC:6893
ENSG00000276287	50.77			
ENSG00000276906	43.57			
ENSG00000278006	44.45	6362	CCL18	HGNC:10616
ENSG00000278279	52.52	11006	LILRB4	HGNC:6608
ENSG00000278270	51.79	6203	RPS9	HGNC:10442
ENSG00000274323	33.98			
ENSG00000223858	48.29	346171	ZFP57	HGNC:18791
ENSG00000277366	34.53			
ENSG00000282775	43.45			
ENSG00000276146	57.76	10288	LILRB2	HGNC:6606
ENSG00000278567	52.19	6348	CCL3	HGNC:10627
ENSG00000281296	46.45	648691		
ENSG00000280611	48.23			
ENSG00000281055	57.80		IGLV2-34	HGNC:5893
ENSG00000280749	47.06			
ENSG00000275746	54.03	51621	KLF13	HGNC:13672
ENSG00000236926	40.19		ZDHHC20P1	HGNC:33456
ENSG00000281360	48.42			
ENSG00000281345	55.99		IGLV2-33	HGNC:5892
ENSG00000234487	59.31	3134	HLA-F	HGNC:4963
ENSG00000275544	51.24	622	BDH1	HGNC:1027
ENSG00000281310	53.25			
ENSG00000280866	57.28		IGLV3-32	HGNC:5914
ENSG00000273538	42.42			
ENSG00000282355	47.02	100852407	CARS1-AS1	HGNC:40125
ENSG00000281493	54.92		IGLV3-31	HGNC:5913
ENSG00000274542	41.82	1139	CHRNA7	HGNC:1960
ENSG00000281031	57.60		IGLV3-30	HGNC:5912
ENSG00000275205	46.01			
ENSG00000280940	58.61			
ENSG00000277943	48.52	6351	CCL4	HGNC:10630
ENSG00000281670	67.78	23523	CABIN1	HGNC:24187
ENSG00000278697	51.29			
ENSG00000273605	50.34			
ENSG00000282623	43.36			
ENSG00000273741	40.34			
ENSG00000277783	45.77			
ENSG00000274169	53.36		RN7SL301P	HGNC:46317
ENSG00000282763	46.67			
ENSG00000231067	64.82			
ENSG00000234786	53.31		HLA-W	HGNC:23425
ENSG00000226858	48.25	346171	ZFP57	HGNC:18791
ENSG00000282389	54.41			
ENSG00000235380	57.09		MICD	HGNC:7093
ENSG00000282750	60.01	414059	TBC1D3B	HGNC:27011
ENSG00000237812	51.40	10255	HCG9	HGNC:21243
ENSG00000278470	45.71			
ENSG00000276847	44.86			
ENSG00000235305	48.87		DDX39BP2	HGNC:33461
ENSG00000278115	52.92			
ENSG00000229034	57.29		MCCD1P2	HGNC:33462
ENSG00000275568	37.87	9824	ARHGAP11A	HGNC:15783
ENSG00000196299	41.65	80862	ZNRD1ASP	HGNC:13924
ENSG00000276345	60.59	107987373		
ENSG00000273532	77.46			
ENSG00000282229	46.24			
ENSG00000276351	60.87			
ENSG00000235507	40.19		ZDHHC20P1	HGNC:33456
ENSG00000275661	63.79			
ENSG00000137403	45.02	3134	HLA-F	HGNC:4963
ENSG00000249663	63.77			
ENSG00000228491	55.21		MICE	HGNC:7094
ENSG00000277796	52.70	6349	CCL3L1	HGNC:10628
ENSG00000277796	52.70	414062	CCL3L1	HGNC:10628
ENSG00000277796	52.70	6349	CCL3L3	HGNC:30554
ENSG00000277796	52.70	414062	CCL3L3	HGNC:30554
ENSG00000243430	54.68			
ENSG00000228202	64.89			
ENSG00000231968	43.46	10537	UBD	HGNC:18795
ENSG00000264646	40.20			
ENSG00000233298	55.48		IFITM4P	HGNC:21669
ENSG00000229194	45.71	352962	HLA-V	HGNC:23482
ENSG00000276526	55.41		LILRP1	HGNC:15496
ENSG00000225955	53.56		OR2H5P	HGNC:8256
ENSG00000232189	55.17		TMEM183AP1	HGNC:33458
ENSG00000282604	49.11	9560	CCL4L2	HGNC:24066
ENSG00000265926	50.00	692092	SNORD32B	HGNC:32719
ENSG00000227961	51.35		RPL13AP	HGNC:13977
ENSG00000275462	46.03	79166	LILRP2	HGNC:15497
ENSG00000229680	50.00	7932	OR2H2	HGNC:8253
ENSG00000229210	45.42		SUMO2P1	HGNC:13985
ENSG00000275960	47.84	3803	KIR2DL2	HGNC:6330
ENSG00000234623	45.73	4340	MOG	HGNC:7197
ENSG00000224564	63.93		HCG4	HGNC:21241
ENSG00000259930	53.91		HLA-P	HGNC:21196
ENSG00000231385	65.46			
ENSG00000235309	57.71		HLA-J	HGNC:4967
ENSG00000276887	58.86	57348	TTYH1	HGNC:13476
ENSG00000233982	49.81		RPL7AP7	HGNC:21395
ENSG00000233592	62.12		MICG	HGNC:16802
ENSG00000206513	43.52	10537	UBD	HGNC:18795
ENSG00000237216	56.41	3135	HLA-G	HGNC:4964
ENSG00000277614	42.33	6447		
ENSG00000235630	53.56		OR2H5P	HGNC:8256
ENSG00000229737	55.17		TMEM183AP1	HGNC:33458
ENSG00000262237	35.63			
ENSG00000266132	50.00	692092	SNORD32B	HGNC:32719
ENSG00000262210	55.33		PEBP1P3	HGNC:44345
ENSG00000276932	38.61			
ENSG00000206519	51.35		RPL13AP	HGNC:13977
ENSG00000273739	75.56			
ENSG00000273496	39.09			
ENSG00000276700	57.52	109864274	RNA5-8SN4	HGNC:53529
ENSG00000206512	50.00	7932	OR2H2	HGNC:8253
ENSG00000276312	75.56			
ENSG00000275757	57.52			
ENSG00000282512	54.17			
ENSG00000281095	44.23			
ENSG00000278632	59.95	414059	TBC1D3B	HGNC:27011
ENSG00000278632	59.95	414060	TBC1D3B	HGNC:27011
ENSG00000234528	45.42		SUMO2P1	HGNC:13985
ENSG00000281668	49.47		IGKV1OR2-118	HGNC:37488
ENSG00000280917	69.64			
ENSG00000137345	45.73	4340	MOG	HGNC:7197
ENSG00000280944	31.16			
ENSG00000276886	43.48	26585	GREM1	HGNC:2001
ENSG00000223996	43.07		ETF1P1	HGNC:3478
ENSG00000226109	64.62			
ENSG00000275472	38.24			
ENSG00000230915	53.15		HLA-W	HGNC:23425
ENSG00000274187	46.05			
ENSG00000230745	56.97		MICD	HGNC:7093
ENSG00000233795	41.43	30834	POLR1H	HGNC:13182
ENSG00000227647	51.35	10255	HCG9	HGNC:21243
ENSG00000224362	48.87		DDX39BP2	HGNC:33461
ENSG00000231745	57.40		MCCD1P2	HGNC:33462
ENSG00000235394	41.58	80862	ZNRD1ASP	HGNC:13924
ENSG00000276175	51.50	11026	LILRA3	HGNC:6604
ENSG00000233935	63.87			
ENSG00000206446	45.93	285830	HLA-F-AS1	HGNC:26645
ENSG00000281139	56.63	246744	STH	HGNC:18839
ENSG00000277055	54.32			
ENSG00000280786	48.89			
ENSG00000281284	55.60	100130148	MAPT-IT1	HGNC:43741
ENSG00000281578	48.95		MAPT-AS1	HGNC:43738
ENSG00000241880	48.62		RPL23AP1	HGNC:10318
ENSG00000251581	55.07		MICE	HGNC:7094
ENSG00000278194	61.62	162540	SPPL2C	HGNC:28902
ENSG00000224253	64.89			
ENSG00000273655	67.28			
ENSG00000263876	41.18			
ENSG00000228912	55.11		IFITM4P	HGNC:21669
ENSG00000230238	45.92	352962	HLA-V	HGNC:23482
ENSG00000274587	60.50	11025	LILRB3	HGNC:6607
ENSG00000274587	60.50	102725035	LILRB3	HGNC:6607
ENSG00000274587	60.50	107987425	LILRB3	HGNC:6607
ENSG00000274587	60.50	107987462	LILRB3	HGNC:6607
ENSG00000278232	54.70	1394	CRHR1	HGNC:2357
ENSG00000278232	54.70	104909134	CRHR1	HGNC:2357
ENSG00000278232	54.70	1394	LINC02210-CRHR1	HGNC:51483
ENSG00000278232	54.70	104909134	LINC02210-CRHR1	HGNC:51483
ENSG00000282684	61.27	23144	ZC3H3	HGNC:28972
ENSG00000277845	54.33		RN7SKP175	HGNC:45899
ENSG00000225346	63.38		HCG4	HGNC:21241
ENSG00000282524	55.42			
ENSG00000278718	62.14	79792	GSDMD	HGNC:25697
ENSG00000260055	54.08		HLA-P	HGNC:21196
ENSG00000282619	50.01			
ENSG00000225086	65.56			
ENSG00000223439	57.74		HLA-J	HGNC:4967
ENSG00000233462	49.69		RPL7AP7	HGNC:21395
ENSG00000229995	62.12		MICG	HGNC:16802
ENSG00000230413	56.26	3135	HLA-G	HGNC:4964
ENSG00000282433	58.66			
ENSG00000262104	43.62			
ENSG00000278062	47.51	90987	ZNF251	HGNC:13045
ENSG00000274914	47.90	353514	LILRA5	HGNC:16309
ENSG00000262280	55.63		LINC01896	HGNC:52715
ENSG00000224108	42.91		ETF1P1	HGNC:3478
ENSG00000263310	46.06	27164	SALL3	HGNC:10527
ENSG00000282319	54.91			
ENSG00000278049	38.24			
ENSG00000277415	46.05			
ENSG00000272877	60.82		DDX11L8	HGNC:37101
ENSG00000277768	52.65	6349	CCL3L1	HGNC:10628
ENSG00000277768	52.65	414062	CCL3L1	HGNC:10628
ENSG00000277768	52.65	6349	CCL3L3	HGNC:30554
ENSG00000277768	52.65	414062	CCL3L3	HGNC:30554
ENSG00000282658	58.75			
ENSG00000235176	41.46	30834	POLR1H	HGNC:13182
ENSG00000273770	43.62			
ENSG00000274511	48.96	115653	KIR3DL3	HGNC:16312
ENSG00000262435	54.32	100288778	WASH8P	HGNC:53913
ENSG00000262505	34.40	51802	ASIC5	HGNC:17537
ENSG00000262927	49.61	677784	FAM138D	HGNC:33583
ENSG00000282146	46.26			
ENSG00000262635	36.51	6999	TDO2	HGNC:11708
ENSG00000262607	51.75	440073	IQSEC3	HGNC:29193
ENSG00000274273	73.44	374868	ATP9B	HGNC:13541
ENSG00000263186	58.17	100505753	KRTAP16-1	HGNC:18916
ENSG00000263341	56.10	83902	KRTAP17-1	HGNC:18917
ENSG00000262591	61.12		TBC1D3P7	HGNC:43569
ENSG00000276383	49.04			
ENSG00000280506	40.84			
ENSG00000262282	59.71			
ENSG00000237829	49.02	6992	PPP1R11	HGNC:9285
ENSG00000280631	48.71			
ENSG00000261986	48.36	3883	KRT33A	HGNC:6450
ENSG00000275313	48.90	9560	CCL4L2	HGNC:24066
ENSG00000275313	48.90	388372	CCL4L2	HGNC:24066
ENSG00000280512	48.33		MUC20-OT1	HGNC:53807
ENSG00000263012	46.12	3884	KRT33B	HGNC:6451
ENSG00000232122	65.31		HCG4P8	HGNC:22927
ENSG00000234364	57.36			
ENSG00000225120	65.43			
ENSG00000247700	60.56		HLA-H	HGNC:4965
ENSG00000278300	47.82	100132285	KIR2DS2	HGNC:6334
ENSG00000237098	51.86		HLA-T	HGNC:23478
ENSG00000236265	49.59		DDX39BP1	HGNC:33450
ENSG00000232649	56.66		MCCD1P1	HGNC:33449
ENSG00000227715	57.95	3105	HLA-A	HGNC:4931
ENSG00000276537	58.86	57348	TTYH1	HGNC:13476
ENSG00000263238	38.31	1519	CTSO	HGNC:2542
ENSG00000282676	53.11			
ENSG00000262226	46.52			
ENSG00000263137	53.70	574538		
ENSG00000262045	49.81	3885	KRT34	HGNC:6452
ENSG00000262045	49.81	100653049	KRT34	HGNC:6452
ENSG00000262748	49.81			
ENSG00000262016	53.62			
ENSG00000276126	63.31	64090	GAL3ST2	HGNC:24869
ENSG00000262193	51.53			
ENSG00000276711	31.86			
ENSG00000281082	54.54			
ENSG00000281213	51.15	102723927	LINC01238	HGNC:49795
ENSG00000281624	61.65			
ENSG00000230467	56.26	80352	RNF39	HGNC:18064
ENSG00000281099	49.89			
ENSG00000281268	45.68			
ENSG00000234681	65.14		HCG4P8	HGNC:22927
ENSG00000277926	65.60	129807	NEU4	HGNC:21328
ENSG00000280943	45.15	105373979		
ENSG00000224118	56.67			
ENSG00000262993	49.73	3881	KRT31	HGNC:6448
ENSG00000226152	65.36			
ENSG00000281519	39.84			
ENSG00000282747	43.31			
ENSG00000224320	46.45	3105	HLA-A	HGNC:4931
ENSG00000278827	56.41			
ENSG00000282768	45.71			
ENSG00000282403	46.00			
ENSG00000224168	47.09	11074	TRIM31	HGNC:16289
ENSG00000274305	58.93	114823	LENG8	HGNC:15500
ENSG00000275861	60.03	102724862	TBC1D3I	HGNC:32709
ENSG00000228921	69.73			
ENSG00000231904	60.67		HLA-H	HGNC:4965
ENSG00000236746	53.21		HLA-W	HGNC:23425
ENSG00000232988	51.94		HLA-T	HGNC:23478
ENSG00000235600	57.27		MICD	HGNC:7093
ENSG00000235697	49.86		DDX39BP1	HGNC:33450
ENSG00000234599	51.48	10255	HCG9	HGNC:21243
ENSG00000224538	56.55		MCCD1P1	HGNC:33449
ENSG00000262603	47.68	100505782		
ENSG00000231287	63.27		HCG4B	HGNC:22919
ENSG00000233964	58.42		HLA-K	HGNC:4969
ENSG00000227389	48.87		DDX39BP2	HGNC:33461
ENSG00000236113	57.18		MCCD1P2	HGNC:33462
ENSG00000227366	63.44		HLA-U	HGNC:23477
ENSG00000232691	41.59	80862	ZNRD1ASP	HGNC:13924
ENSG00000234831	64.75			
ENSG00000262040	49.75			
ENSG00000235144	53.27		HLA-W	HGNC:23425
ENSG00000235809	49.12		DDX39BP2	HGNC:33461
ENSG00000263022	51.98	8688	KRT37	HGNC:6455
ENSG00000236203	57.40		MCCD1P2	HGNC:33462
ENSG00000236598	41.66	80862	ZNRD1ASP	HGNC:13924
ENSG00000282620	55.44	100130148	MAPT-IT1	HGNC:43741
ENSG00000277085	50.00			
ENSG00000282165	48.95			
ENSG00000236560	49.12	6992	PPP1R11	HGNC:9285
ENSG00000275602	54.32			
ENSG00000278458	40.91	284058	KANSL1	HGNC:24565
ENSG00000282607	39.95	8972	MGAM	HGNC:7043
ENSG00000277781	67.13	642475	MROH6	HGNC:27814
ENSG00000277190	52.37			
ENSG00000274345	49.49			
ENSG00000274495	67.00	94059	LENG9	HGNC:16306
ENSG00000225732	46.14	104533120	TRIM31-AS1	HGNC:39761
ENSG00000274148	55.59	79168	LILRA6	HGNC:15495
ENSG00000273622	54.07	148170	CDC42EP5	HGNC:17408
ENSG00000263942	45.40			
ENSG00000223892	65.56			
ENSG00000233931	42.62	135644	TRIM40	HGNC:18736
ENSG00000226586	57.79		HLA-J	HGNC:4967
ENSG00000278157	51.01		KIR3DP1	HGNC:16343
ENSG00000275819	48.18	3904	LAIR2	HGNC:6478
ENSG00000237733	56.23	80352	RNF39	HGNC:18064
ENSG00000223798	65.46			
ENSG00000228524	57.71		HLA-J	HGNC:4967
ENSG00000229346	45.72	10107	TRIM10	HGNC:10072
ENSG00000274053	50.12	9437	NCR1	HGNC:6731
ENSG00000281385	53.63	161	AP2A2	HGNC:562
ENSG00000228765	43.07		ETF1P1	HGNC:3478
ENSG00000278347	38.24			
ENSG00000276640	46.05			
ENSG00000225130	47.13	11074	TRIM31	HGNC:16289
ENSG00000236808	41.46	30834	POLR1H	HGNC:13182
ENSG00000278563	38.53	93432	MGAM2	HGNC:28101
ENSG00000235372	42.99		ETF1P1	HGNC:3478
ENSG00000273601	38.24			
ENSG00000276608	46.05			
ENSG00000235443	41.50	30834	POLR1H	HGNC:13182
ENSG00000282613	64.69			
ENSG00000278488	67.89	93100	NAPRT	HGNC:30450
ENSG00000276033	49.07		KIR3DX1	HGNC:25043
ENSG00000281648	57.84			
ENSG00000281283	60.86		MAPK8IP1P1	HGNC:6885
ENSG00000276977	63.14	5133	PDCD1	HGNC:8760
ENSG00000275985	34.65		ANKRD30BP3	HGNC:27873
ENSG00000281144	53.08			
ENSG00000278121	57.80			
ENSG00000282156	33.92			
ENSG00000275775	40.20			
ENSG00000275483	49.79	199713	NLRP7	HGNC:22947
ENSG00000281487	47.98			
ENSG00000281336	57.04			
ENSG00000275615	42.06		RNU6-1207P	HGNC:48170
ENSG00000281922	65.39			
ENSG00000273495	40.96		CUBNP2	HGNC:44984
ENSG00000278634	46.62	11027	LILRA2	HGNC:6603
ENSG00000224145	47.10	89870	TRIM15	HGNC:16284
ENSG00000274650	47.82		OR6D1P	HGNC:14849
ENSG00000281797	42.77		RDM1P2	HGNC:53918
ENSG00000277495	38.41	79290	OR13A1	HGNC:14772
ENSG00000282279	42.14			
ENSG00000275621	42.50	374819		
ENSG00000282799	45.58	644246	KANSL1-AS1	HGNC:43740
ENSG00000282799	45.58	107984142	KANSL1-AS1	HGNC:43740
ENSG00000276222	40.20			
ENSG00000275565	47.73	240	ALOX5	HGNC:435
ENSG00000282723	60.88		MAPK8IP1P1	HGNC:6885
ENSG00000281927	65.65			
ENSG00000282032	52.90			
ENSG00000277949	65.65	285093	RTP5	HGNC:26585
ENSG00000276276	43.36	51326	ARL17B	HGNC:32387
ENSG00000276276	43.36	100506084	ARL17B	HGNC:32387
ENSG00000276276	43.36	100996709	ARL17B	HGNC:32387
ENSG00000282809	47.35		MOXD2P	HGNC:33605
ENSG00000280686	52.97	101927289	LINC01237	HGNC:49793
ENSG00000237050	46.17	104533120	TRIM31-AS1	HGNC:39761
ENSG00000281948	46.74	51716	CES1P1	HGNC:18546
ENSG00000281948	46.74	107987423	CES1P1	HGNC:18546
ENSG00000263589	45.68			
ENSG00000237046	42.67	135644	TRIM40	HGNC:18736
ENSG00000278682	48.88	55655	NLRP2	HGNC:22948
ENSG00000276785	38.67	136541	PRSS58	HGNC:39125
ENSG00000262243	47.97	1066	CES1	HGNC:1863
ENSG00000281553	60.05	285095	FAM240C	HGNC:54200
ENSG00000223852	48.30	346171	ZFP57	HGNC:18791
ENSG00000280741	51.94		LINC00685	HGNC:27560
ENSG00000234046	46.91	7726	TRIM26	HGNC:12962
ENSG00000278409	56.50			
ENSG00000276438	58.27	28227	PPP2R3B	HGNC:13417
ENSG00000276458	58.91	114823	LENG8	HGNC:15500
ENSG00000275949	43.32	107984156		
ENSG00000282170	41.59	207147		
ENSG00000235025	45.76	10107	TRIM10	HGNC:10072
ENSG00000275931	48.31	51206	GP6	HGNC:14388
ENSG00000276594	50.00			
ENSG00000238053	40.19		ZDHHC20P1	HGNC:33456
ENSG00000276186	36.54		RNU6-1025P	HGNC:47988
ENSG00000237403	49.13	6992	PPP1R11	HGNC:9285
ENSG00000277281	62.11	4588	MUC6	HGNC:7517
ENSG00000275424	50.00			
ENSG00000235220	45.03	3134	HLA-F	HGNC:4963
ENSG00000274671	43.28	153562	MARVELD2	HGNC:26401
ENSG00000233314	49.13	6992	PPP1R11	HGNC:9285
ENSG00000206510	48.31	346171	ZFP57	HGNC:18791
ENSG00000282264	41.09			
ENSG00000282189	61.86			
ENSG00000282303	42.25		PRSS3P3	HGNC:43790
ENSG00000282423	44.72		TRBV1	HGNC:12176
ENSG00000277221	42.48	474170	LRRC37A2	HGNC:32404
ENSG00000282568	44.60		TRBV2	HGNC:12195
ENSG00000282624	47.14		TRBV3-1	HGNC:12212
ENSG00000273594	60.76	1936	EEF1D	HGNC:3211
ENSG00000282014	50.52		TRBV4-1	HGNC:12215
ENSG00000281188	35.88			
ENSG00000228371	40.19		ZDHHC20P1	HGNC:33456
ENSG00000281562	40.84			
ENSG00000280912	47.52		SDHAP2	HGNC:27408
ENSG00000282803	56.11		TRBV5-1	HGNC:12218
ENSG00000206509	45.03	3134	HLA-F	HGNC:4963
ENSG00000281564	48.71			
ENSG00000281970	53.67		TRBV6-1	HGNC:12226
ENSG00000282225	52.87		TRBV7-1	HGNC:12235
ENSG00000282953	48.33		MUC20-OT1	HGNC:53807
ENSG00000282285	52.04		TRBV4-2	HGNC:12216
ENSG00000282719	54.47		TRBV6-2	HGNC:12227
ENSG00000275574	52.67			
ENSG00000275501	50.62	200958	MUC20	HGNC:23282
ENSG00000282505	45.87			
ENSG00000281693	50.18			
ENSG00000282543	52.57			
ENSG00000278174	38.61	4905	NSF	HGNC:8016
ENSG00000282353	54.00			
ENSG00000282506	54.07		TRBV7-2	HGNC:12236
ENSG00000281524	64.82	101927503	LINC02688	HGNC:54184
ENSG00000281952	46.95		TRBV8-1	HGNC:12244
ENSG00000282236	46.52		TRBV5-2	HGNC:12219
ENSG00000282240	51.54		TRBV6-4	HGNC:12229
ENSG00000278284	53.06	112724	RDH13	HGNC:19978
ENSG00000282203	54.83		TRBV7-3	HGNC:12237
ENSG00000278466	63.82	4583	MUC2	HGNC:7512
ENSG00000282311	47.87			
ENSG00000280633	50.50			
ENSG00000282529	49.63		TRBV8-2	HGNC:12245
ENSG00000282148	55.25		TRBV5-3	HGNC:12220
ENSG00000280593	50.68			
ENSG00000282204	51.53		TRBV9	HGNC:12246
ENSG00000274338	38.81	79820	CATSPERB	HGNC:20500
ENSG00000276895	53.10			
ENSG00000262510	37.38	54143		
ENSG00000280532	56.62			
ENSG00000233599	47.12	89870	TRIM15	HGNC:16284
ENSG00000282618	53.28		TRBV10-1	HGNC:12177
ENSG00000280935	46.04		FABP5P13	HGNC:38717
ENSG00000280844	54.70		KRT18P53	HGNC:38714
ENSG00000262752	40.98			
ENSG00000282711	50.11		TRBV11-1	HGNC:12180
ENSG00000261847	52.57			
ENSG00000262704	42.55		RNU4-45P	HGNC:46981
ENSG00000277398	50.56	11024	LILRA1	HGNC:6602
ENSG00000262476	37.36			
ENSG00000282760	47.18		TRBV12-1	HGNC:12183
ENSG00000282007	52.30		TRBV10-2	HGNC:12178
ENSG00000230332	56.23	80352	RNF39	HGNC:18064
ENSG00000278312	67.05	94059	LENG9	HGNC:16306
ENSG00000282436	49.40		TRBV11-2	HGNC:12181
ENSG00000236967	56.24	80352	RNF39	HGNC:18064
ENSG00000273633	54.10	148170	CDC42EP5	HGNC:17408
ENSG00000282326	47.40		TRBV12-2	HGNC:12184
ENSG00000277110	54.78		TRBV6-5	HGNC:12230
ENSG00000282756	51.73		TRBV7-4	HGNC:12238
ENSG00000275164	53.82	4585	MUC4	HGNC:7514
ENSG00000274084	48.14	3904	LAIR2	HGNC:6478
ENSG00000282466	55.71		TRBV5-4	HGNC:12221
ENSG00000282459	53.03		TRBV6-6	HGNC:12231
ENSG00000282709	50.00		TRBV7-5	HGNC:12239
ENSG00000274567	46.85		RPS27P14	HGNC:35923
ENSG00000223531	47.04	11074	TRIM31	HGNC:16289
ENSG00000282577	55.30		TRBV5-5	HGNC:12222
ENSG00000282470	54.32		TRBV6-7	HGNC:12232
ENSG00000278096	44.84	101928924		
ENSG00000224542	48.16	11074	TRIM31	HGNC:16289
ENSG00000275420	52.79			
ENSG00000282704	52.23		TRBV7-6	HGNC:12240
ENSG00000273814	43.02	100506658	OCLN	HGNC:8104
ENSG00000282098	56.41		TRBV5-6	HGNC:12223
ENSG00000274171	52.67			
ENSG00000276262	38.59	4905	NSF	HGNC:8016
ENSG00000282134	54.75		TRBV6-8	HGNC:12233
ENSG00000282179	49.40		TRBV7-7	HGNC:12241
ENSG00000282748	55.25		TRBV5-7	HGNC:12224
ENSG00000282610	54.04			
